5	10	4581.737305	-15.917892	1.701171	19.056658	-19.856033
7	24	11507.680664	103.006821	27.575657	-250.403656	49.518761
5	11	6861.601562	-19.019653	1.747487	12.546757	-18.701130
7	25	9401.909180	-13.308079	2.308088	-186.825119	-3.083374
5	12	7297.479980	-6.286305	2.218844	34.858521	-17.969242
5	13	7410.837402	-26.678776	-0.531441	23.953846	-16.109365
5	14	7652.371582	-33.644669	-0.115534	45.580719	-15.392070
5	15	8237.029297	-48.307354	-3.820413	42.333122	-15.625961
5	16	9010.773438	-46.793167	-0.839087	73.372116	-19.189514
5	17	9541.402344	-24.992649	-2.613308	106.657120	-37.532238
5	18	9617.274414	-1.073715	-3.591534	86.388962	-24.388397
5	19	10571.976562	-64.067001	6.718534	53.639446	-21.452522
5	20	11760.379883	-26.405663	-5.010689	56.441288	-28.598038
8	0	372.253265	0.313063	-1.235088	0.264023	-6.449568
5	21	12308.440430	41.407383	-6.063762	12.996506	-26.046379
8	1	424.073578	-0.973070	-2.701189	-1.444184	-7.560639
5	22	13121.442383	12.481066	-10.436808	21.125790	-37.589397
8	2	515.809875	-2.985701	-0.023798	-0.780387	-3.754202
5	23	13427.281250	-58.645744	-10.265177	-3.176596	-55.557686
8	3	833.578857	-39.325539	0.345478	-0.593296	-1.230739
8	4	973.348694	-1.797146	1.538769	-1.295169	1.661514
5	24	13340.017578	-68.981293	-23.855713	15.991536	-49.192951
8	5	1653.515747	-2.978503	1.955199	-1.523238	-0.879630
5	25	8746.372070	-146.512329	3.155052	-58.501595	-40.306313
8	6	1590.216187	7.773905	2.168035	-4.294630	3.067451
8	7	2657.090332	-2.053239	1.056236	-7.347120	2.363177
8	8	3555.436035	-2.508771	-0.693761	1.243508	4.116251
8	9	3939.551270	5.454012	0.462780	4.119291	2.192417
8	10	4497.935547	-7.044646	-0.217984	-8.978576	-1.651834
8	11	6097.884766	-26.758831	-3.758963	5.653422	0.592084
8	12	7055.957031	-31.937634	-5.745018	15.005247	0.528587
8	13	6884.624512	-44.746006	-9.484668	15.399930	0.894986
6	0	275.199188	0.923671	-0.142299	-0.271137	-3.149228
8	14	7087.158203	-35.189766	-11.696667	-24.334038	-5.220108
6	1	300.795349	0.058868	-1.828975	-0.555664	-2.747597
8	15	7315.784180	-44.115898	-2.764268	21.532286	-5.082958
6	2	372.827911	-0.325155	-2.306389	-0.598426	-0.020993
8	16	7966.507324	-75.074844	10.477213	31.302708	1.350560
6	3	663.176453	-39.430492	-3.279650	-2.361856	-0.447029
8	17	6992.304688	-53.165108	16.082306	-103.526962	-9.212015
6	4	1260.733032	-8.370289	-6.740813	-1.741241	-2.779720
8	18	6534.132324	81.636490	6.171173	-209.142944	-5.781486
6	5	1584.238403	-2.428979	-10.863737	-0.271889	-4.232946
8	19	7404.359863	25.816637	32.502827	-121.612518	-13.789668
6	6	1791.121826	-0.797350	-8.130233	2.387752	-7.674287
8	20	7777.164551	-84.853821	56.974594	-344.220490	-36.239140
6	7	2808.342529	-0.120436	-11.531636	4.912987	-10.696081
8	21	7921.307617	-164.523865	83.460953	-369.282257	-32.581566
6	8	3448.139893	-4.086268	-14.495866	-1.424571	-12.255536
8	22	8046.510742	-139.946716	100.581810	-280.640778	-54.855659
6	9	3870.840088	-8.168846	-14.818222	-1.126111	-11.963868
8	23	7920.198730	-131.408264	118.072586	-345.740326	-67.139053
6	10	4256.049316	1.202261	-13.690250	4.019784	-13.456835
8	24	8589.050781	-52.073631	95.683617	-722.552246	10.504158
6	11	6087.649414	-11.565331	-14.049404	38.771645	-11.176109
8	25	8298.171875	-154.633820	67.018173	-770.866211	14.473106
6	12	6402.526855	12.892186	-14.134204	57.103786	-9.875498
6	13	6638.962402	15.318108	-14.547205	34.579826	-7.590075
6	14	6955.362305	-12.089934	-12.443041	42.371048	-3.966359
6	15	7423.616699	-19.647842	-11.604579	25.739769	-3.542598
6	16	8155.798828	39.149090	-7.411399	-32.899235	-8.865450
6	17	8717.266602	13.146973	4.820198	-54.779770	-15.426672
6	18	9230.895508	52.603325	6.848889	-4.186436	-12.795607
6	19	10289.935547	13.877899	14.119899	-9.956130	-13.901011
9	0	297.325897	1.473824	3.103132	-0.058515	1.387478
6	20	11503.328125	51.328976	12.482643	-19.501890	-16.041349
6	21	12246.837891	116.086456	15.026853	-51.985886	-17.690128
9	1	287.985687	0.879362	4.238738	-0.126925	0.999133
9	2	390.149536	0.534071	3.680033	-0.376499	1.246252
6	22	13349.749023	119.863670	13.058771	-61.677032	-17.449778
9	3	656.657471	-40.401882	3.068383	-1.266861	0.083863
6	23	13538.505859	103.791908	-5.747043	-78.595261	-19.838446
6	24	13682.583008	143.536301	-21.372164	-34.315968	-25.390503
9	4	847.230164	0.898853	1.235444	-2.452864	-2.121444
6	25	9358.216797	171.413849	-19.761404	-87.746452	-14.615587
9	5	1061.384033	0.638455	0.888242	-0.600922	1.401762
9	6	1217.487183	6.210598	0.377626	-0.638210	4.300782
9	7	1921.981812	2.607172	1.519125	-0.681888	2.336428
9	8	2783.761719	2.997929	2.601821	6.759942	3.409798
9	9	3425.200928	-0.288836	6.261912	5.881343	1.612929
9	10	4222.935059	-18.216276	4.651950	-4.139809	1.716453
9	11	5527.431641	-16.016359	2.691047	6.959730	1.684168
9	12	6191.896484	-17.922779	6.205495	1.789491	3.070456
9	13	7286.685547	3.233833	4.155539	30.283291	5.911711
7	0	162.203522	0.261132	0.769180	0.158852	1.932697
9	14	7565.316895	32.061325	9.851846	94.365952	9.392598
7	1	354.536560	0.250468	-1.025593	0.993695	3.499107
9	15	7767.026855	37.743946	16.514257	-12.781418	6.286666
7	2	381.883026	-0.891837	-1.128911	0.917804	2.956219
